race_id,race_date,race_no,race_type,category,profile,horse_count,status,ideal_weight_json
225550,12.06.2026,1,Handikap 16 /H2,HANDIKAP,HANDIKAP16|Cim,7,ok,"{""bounce_score"": 9.348, ""degree_stability"": 20.773, ""degree_trend"": 4.826, ""distance_suit"": 6.855, ""form_trend"": 8.932, ""handicap_efficiency_score"": 2.216, ""hp_score"": 14.153, ""jockey_score"": 1.731, ""pace_score"": 5.193, ""pedigree"": 0.45, ""running_style_proxy_score"": 7.478, ""track_experience_score"": 3.739, ""track_suit"": 3.739, ""trainer_score"": 3.919, ""training_degree_score"": 0.872, ""training_fitness"": 5.775}"
225555,12.06.2026,1,ŞARTLI 4/DHÖW,SARTLI,SART4,8,ok,"{""bounce_score"": 5.177, ""degree_avg"": 14.866, ""distance_suit"": 12.879, ""form_trend"": 6.282, ""hp_score"": 53.513, ""running_style_proxy_score"": 2.835, ""track_experience_score"": 1.124, ""track_suit"": 1.124, ""training_fitness"": 2.199}"
225541,12.06.2026,2,Maiden,MAIDEN,MAIDEN,7,ok,"{""agf_score"": 34.556, ""bounce_score"": 13.816, ""distance_suit"": 19.343, ""form_trend"": 8.981, ""pace_score"": 0.0, ""track_suit"": 2.963, ""trainer_score"": 3.823, ""training_degree_score"": 16.518}"
225546,12.06.2026,2,ŞARTLI 3,SARTLI,SART3,7,ok,"{""degree_avg"": 10.32, ""form_trend"": 2.085, ""hp_score"": 53.725, ""pedigree"": 5.408, ""track_suit"": 3.983, ""trainer_score"": 21.176, ""weight_impact"": 3.302}"
225542,12.06.2026,3,Maiden,MAIDEN,MAIDEN,6,ok,"{""agf_score"": 19.323, ""bounce_score"": 13.766, ""degree_avg"": 19.334, ""distance_suit"": 11.673, ""form_trend"": 1.685, ""pace_score"": 2.937, ""pedigree"": 3.491, ""running_style_proxy_score"": 11.981, ""track_experience_score"": 3.535, ""track_suit"": 2.067, ""trainer_score"": 7.444, ""training_fitness"": 1.663, ""weight_impact"": 1.101}"
225547,12.06.2026,3,Handikap 15 /H2,HANDIKAP,HANDIKAP15,10,ok,"{""degree_avg"": 29.213, ""degree_stability"": 11.84, ""distance_suit"": 1.126, ""hp_score"": 32.567, ""jockey_score"": 0.901, ""pedigree"": 3.86, ""track_experience_score"": 10.424, ""track_suit"": 1.412, ""trainer_score"": 4.271, ""training_fitness"": 4.386}"
225544,12.06.2026,4,Maiden/DHÖW,MAIDEN,MAIDEN,11,ok,"{""agf_score"": 25.479, ""bounce_score"": 3.799, ""degree_avg"": 10.06, ""degree_trend"": 0.515, ""distance_suit"": 17.312, ""form_trend"": 4.916, ""hp_score"": 23.123, ""pace_score"": 3.634, ""running_style_proxy_score"": 7.282, ""track_experience_score"": 2.6, ""track_suit"": 1.279}"
225558,12.06.2026,4,ŞARTLI 5/DHÖW,SARTLI,SART5,15,ok,"{""age_score"": 8.102, ""bounce_score"": 9.112, ""degree_avg"": 27.019, ""distance_suit"": 7.256, ""form_trend"": 4.119, ""hp_score"": 29.018, ""jockey_score"": 4.54, ""pace_score"": 1.519, ""running_style_proxy_score"": 2.699, ""track_experience_score"": 1.108, ""trainer_score"": 1.762, ""training_fitness"": 3.746}"
225552,12.06.2026,5,Kısa Vade Handikap 22 /H1,HANDIKAP,HANDIKAP,9,ok,"{""bounce_score"": 9.918, ""degree_avg"": 14.299, ""degree_stability"": 7.028, ""degree_trend"": 6.926, ""distance_suit"": 3.219, ""form_trend"": 2.335, ""handicap_class_transition_score"": 2.868, ""handicap_efficiency_score"": 0.878, ""hp_score"": 8.711, ""pace_score"": 0.85, ""pedigree"": 2.8, ""running_style_proxy_score"": 1.768, ""track_experience_score"": 7.538, ""track_suit"": 10.939, ""trainer_score"": 6.926, ""training_degree_score"": 3.259, ""training_fitness"": 9.737}"
225556,12.06.2026,5,ŞARTLI 3/DHÖW/Dişi,SARTLI,SART3,17,ok,"{""degree_stability"": 17.486, ""distance_suit"": 19.015, ""form_trend"": 23.106, ""hp_score"": 2.284, ""pace_score"": 7.077, ""running_style_proxy_score"": 14.226, ""track_experience_score"": 3.657, ""track_suit"": 3.657, ""weight_impact"": 9.493}"
225548,12.06.2026,6,KV-7,KV,KV,6,ok,"{""age_score"": 14.628, ""bounce_score"": 6.269, ""degree_avg"": 7.005, ""distance_suit"": 9.115, ""form_trend"": 9.709, ""hp_score"": 22.485, ""jockey_score"": 11.786, ""pace_score"": 3.135, ""pedigree"": 2.721, ""running_style_proxy_score"": 6.649, ""trainer_score"": 6.499}"
225551,12.06.2026,6,KV-7,KV,KV,6,ok,"{""bounce_score"": 68.859, ""degree_trend"": 7.448, ""distance_suit"": 2.853, ""form_trend"": 11.467, ""pedigree"": 3.19, ""training_fitness"": 6.183}"
225545,12.06.2026,7,ŞARTLI 4,SARTLI,SART4,5,ok,"{""bounce_score"": 4.036, ""degree_avg"": 16.303, ""degree_stability"": 4.049, ""degree_trend"": 5.394, ""distance_suit"": 10.492, ""form_trend"": 1.668, ""hp_score"": 33.629, ""running_style_proxy_score"": 12.47, ""track_experience_score"": 1.13, ""trainer_score"": 10.829}"
225549,12.06.2026,7,KV-6,KV,KV,7,ok,"{""bounce_score"": 21.54, ""degree_avg"": 20.135, ""degree_stability"": 23.853, ""degree_trend"": 3.053, ""hp_score"": 8.916, ""jockey_score"": 4.177, ""pace_score"": 2.81, ""track_experience_score"": 6.94, ""track_suit"": 6.94, ""training_fitness"": 0.937, ""weight_impact"": 0.702}"
225543,12.06.2026,8,Maiden/DHÖW,MAIDEN,MAIDEN,12,ok,"{""agf_score"": 9.249, ""degree_avg"": 17.577, ""degree_trend"": 16.932, ""form_trend"": 0.538, ""hp_score"": 25.245, ""jockey_score"": 5.457, ""pedigree"": 0.546, ""track_experience_score"": 2.224, ""track_suit"": 0.796, ""trainer_score"": 7.303, ""training_fitness"": 14.135}"
225554,12.06.2026,8,ŞARTLI 5/DHÖW,SARTLI,SART5,6,ok,"{""bounce_score"": 5.874, ""degree_stability"": 20.054, ""distance_suit"": 12.361, ""form_trend"": 13.409, ""hp_score"": 17.674, ""jockey_score"": 6.079, ""running_style_proxy_score"": 15.043, ""track_experience_score"": 1.205, ""track_suit"": 1.205, ""trainer_score"": 0.072, ""training_fitness"": 4.648, ""weight_impact"": 2.375}"
225553,12.06.2026,9,Handikap 15 /H2,HANDIKAP,HANDIKAP15|Cim,19,ok,"{""age_score"": 10.786, ""bounce_score"": 17.911, ""degree_stability"": 3.259, ""distance_suit"": 13.527, ""form_trend"": 10.159, ""handicap_efficiency_score"": 1.56, ""hp_score"": 15.741, ""pace_score"": 0.347, ""pedigree"": 0.587, ""running_style_proxy_score"": 12.651, ""training_degree_score"": 5.045, ""training_fitness"": 8.428}"
225564,13.06.2026,1,ŞARTLI 3,SARTLI,SART3,7,ok,"{""bounce_score"": 27.682, ""distance_suit"": 5.01, ""form_trend"": 20.623, ""hp_score"": 6.311, ""pace_score"": 4.152, ""pedigree"": 2.201, ""running_style_proxy_score"": 7.958, ""track_experience_score"": 7.543, ""track_suit"": 7.543, ""trainer_score"": 7.266, ""weight_impact"": 3.709}"
225566,13.06.2026,1,Handikap 14 /H2,HANDIKAP,HANDIKAP14|Kum,8,ok,"{""bounce_score"": 15.558, ""form_trend"": 7.026, ""jockey_score"": 3.191, ""pace_score"": 0.849, ""running_style_proxy_score"": 2.976, ""track_experience_score"": 5.782, ""track_suit"": 5.782, ""trainer_score"": 8.939, ""training_degree_score"": 26.505, ""training_fitness"": 23.393}"
225563,13.06.2026,2,ŞARTLI 3,SARTLI,SART3,8,ok,"{""degree_avg"": 6.426, ""degree_stability"": 3.027, ""form_trend"": 5.96, ""hp_score"": 39.354, ""pace_score"": 7.458, ""running_style_proxy_score"": 15.146, ""track_experience_score"": 6.563, ""track_suit"": 6.563, ""trainer_score"": 5.152, ""weight_impact"": 4.351}"
225573,13.06.2026,2,ŞARTLI 4/DHÖW,SARTLI,SART4,5,ok,"{""age_score"": 32.314, ""degree_avg"": 7.917, ""degree_trend"": 3.63, ""form_trend"": 3.274, ""hp_score"": 25.14, ""jockey_score"": 0.323, ""pace_score"": 4.847, ""running_style_proxy_score"": 7.368, ""training_fitness"": 4.847, ""weight_impact"": 10.34}"
225570,13.06.2026,3,ŞARTLI 5/DHÖW/Dişi/Y2,SARTLI,SART5,10,ok,"{""degree_avg"": 13.281, ""degree_trend"": 7.855, ""distance_suit"": 15.915, ""form_trend"": 5.513, ""hp_score"": 20.666, ""jockey_score"": 2.65, ""pace_score"": 3.444, ""running_style_proxy_score"": 5.032, ""track_experience_score"": 10.529, ""track_suit"": 10.529, ""weight_impact"": 4.585}"
225574,13.06.2026,3,Kısa Vade Handikap 22/DHÖ /H1,HANDIKAP,HANDIKAP,11,ok,"{""degree_avg"": 18.663, ""degree_stability"": 18.049, ""degree_trend"": 2.302, ""handicap_class_transition_score"": 17.973, ""jockey_score"": 16.336, ""pace_score"": 3.837, ""pedigree"": 7.571, ""trainer_score"": 2.788, ""training_degree_score"": 2.234, ""training_fitness"": 9.805, ""weight_impact"": 0.443}"
225559,13.06.2026,4,Maiden,MAIDEN,MAIDEN,16,ok,"{""agf_score"": 12.983, ""bounce_score"": 17.705, ""degree_stability"": 5.776, ""distance_suit"": 13.986, ""hp_score"": 47.016, ""pedigree"": 2.535}"
225561,13.06.2026,4,Maiden/DHÖW,MAIDEN,MAIDEN,11,ok,"{""agf_score"": 20.807, ""bounce_score"": 4.764, ""degree_avg"": 12.866, ""distance_suit"": 11.836, ""form_trend"": 4.298, ""hp_score"": 29.58, ""pace_score"": 0.55, ""pedigree"": 1.66, ""track_experience_score"": 4.156, ""track_suit"": 4.156, ""trainer_score"": 4.669, ""weight_impact"": 0.66}"
225565,13.06.2026,5,Handikap 21 /H1,HANDIKAP,HANDIKAP,8,ok,"{""age_score"": 23.941, ""degree_stability"": 7.805, ""distance_suit"": 0.479, ""form_trend"": 4.745, ""handicap_class_transition_score"": 3.878, ""handicap_efficiency_score"": 3.269, ""hp_score"": 28.903, ""jockey_score"": 7.056, ""pace_score"": 7.182, ""running_style_proxy_score"": 9.111, ""training_degree_score"": 3.63}"
225575,13.06.2026,5,Handikap 15/DHÖW /H2,HANDIKAP,HANDIKAP15|Kum,13,ok,"{""age_score"": 13.468, ""degree_avg"": 6.793, ""degree_stability"": 8.666, ""degree_trend"": 12.148, ""distance_suit"": 7.798, ""form_trend"": 9.554, ""handicap_class_transition_score"": 1.654, ""hp_score"": 13.934, ""jockey_score"": 1.449, ""pace_score"": 4.849, ""pedigree"": 0.358, ""running_style_proxy_score"": 6.031, ""track_experience_score"": 4.523, ""track_suit"": 4.523, ""trainer_score"": 4.251}"
225567,13.06.2026,6,KV-6/Dişi,KV,KV,5,ok,"{""bounce_score"": 13.36, ""degree_avg"": 22.613, ""distance_suit"": 5.006, ""form_trend"": 7.945, ""hp_score"": 21.741, ""jockey_score"": 3.516, ""pace_score"": 3.516, ""pedigree"": 0.464, ""running_style_proxy_score"": 9.295, ""track_experience_score"": 6.272, ""track_suit"": 6.272}"
225568,13.06.2026,6,ŞARTLI 3/DHÖW/Dişi,SARTLI,SART3,9,ok,"{""bounce_score"": 12.436, ""degree_avg"": 0.222, ""degree_stability"": 7.071, ""degree_trend"": 2.523, ""distance_suit"": 12.222, ""form_trend"": 10.162, ""hp_score"": 30.556, ""pace_score"": 2.665, ""pedigree"": 1.075, ""running_style_proxy_score"": 11.494, ""track_experience_score"": 0.622, ""track_suit"": 0.622, ""training_degree_score"": 3.891, ""training_fitness"": 4.441}"
225569,13.06.2026,7,Handikap 17 /H2,HANDIKAP,HANDIKAP,8,ok,"{""bounce_score"": 7.525, ""degree_avg"": 9.117, ""degree_stability"": 4.982, ""distance_suit"": 12.247, ""handicap_class_transition_score"": 2.995, ""handicap_efficiency_score"": 7.386, ""hp_score"": 15.784, ""pace_score"": 2.822, ""pedigree"": 1.351, ""running_style_proxy_score"": 1.144, ""track_experience_score"": 9.034, ""track_suit"": 9.034, ""trainer_score"": 15.441, ""training_fitness"": 1.14}"
225571,13.06.2026,7,SATIŞ 3/DHÖW,SATIS,SATIS,12,ok,"{""bounce_score"": 18.31, ""degree_avg"": 0.822, ""degree_stability"": 16.998, ""distance_suit"": 5.72, ""form_trend"": 1.819, ""hp_score"": 30.229, ""jockey_score"": 7.035, ""pedigree"": 0.213, ""running_style_proxy_score"": 3.783, ""track_experience_score"": 2.306, ""track_suit"": 2.306, ""trainer_score"": 2.986, ""training_fitness"": 1.571, ""weight_impact"": 5.903}"
225560,13.06.2026,8,Maiden,MAIDEN,MAIDEN,16,ok,"{""agf_score"": 25.208, ""bounce_score"": 17.752, ""degree_stability"": 1.498, ""form_trend"": 7.581, ""hp_score"": 30.054, ""running_style_proxy_score"": 2.072, ""track_experience_score"": 1.307, ""track_suit"": 0.448, ""trainer_score"": 6.448, ""training_degree_score"": 7.633}"
225562,13.06.2026,8,Maiden/DHÖW,MAIDEN,MAIDEN,12,ok,"{""agf_score"": 27.753, ""bounce_score"": 0.233, ""degree_stability"": 16.29, ""form_trend"": 4.394, ""pedigree"": 7.726, ""running_style_proxy_score"": 10.635, ""trainer_score"": 13.148, ""training_degree_score"": 19.822}"
225590,14.06.2026,1,Handikap 16/DHÖW /H2,HANDIKAP,HANDIKAP16|Kum,9,ok,"{""bounce_score"": 0.419, ""form_trend"": 12.638, ""handicap_efficiency_score"": 2.214, ""hp_score"": 0.612, ""pace_score"": 2.516, ""pedigree"": 2.6, ""running_style_proxy_score"": 10.869, ""track_experience_score"": 12.882, ""track_suit"": 12.882, ""training_degree_score"": 34.594, ""training_fitness"": 7.774}"
225593,14.06.2026,1,Handikap 16 /H1,HANDIKAP,HANDIKAP16,8,ok,"{""bounce_score"": 12.976, ""degree_avg"": 38.248, ""degree_trend"": 7.71, ""distance_suit"": 2.406, ""handicap_efficiency_score"": 5.818, ""running_style_proxy_score"": 2.435, ""track_experience_score"": 5.96, ""track_suit"": 8.791, ""training_fitness"": 5.063, ""weight_impact"": 10.593}"
225582,14.06.2026,2,ŞARTLI 1,SARTLI,SART1,9,ok,"{""agf_score"": 32.502, ""pedigree"": 34.628, ""trainer_score"": 32.87}"
225586,14.06.2026,2,ŞARTLI 3,SARTLI,SART3,3,ok,"{""hp_score"": 69.396, ""pedigree"": 11.242, ""trainer_score"": 14.157, ""training_fitness"": 5.205}"
225588,14.06.2026,3,ŞARTLI 4,SARTLI,SART4,8,ok,"{""bounce_score"": 7.137, ""degree_avg"": 3.619, ""degree_stability"": 19.019, ""distance_suit"": 5.206, ""form_trend"": 15.304, ""hp_score"": 6.76, ""jockey_score"": 1.427, ""pace_score"": 5.668, ""running_style_proxy_score"": 14.241, ""track_experience_score"": 0.928, ""track_suit"": 3.447, ""trainer_score"": 15.052, ""training_fitness"": 2.036, ""weight_impact"": 0.155}"
225596,14.06.2026,3,ŞARTLI 4/DHÖW,SARTLI,SART4,12,ok,"{""degree_avg"": 24.949, ""form_trend"": 12.076, ""hp_score"": 21.802, ""jockey_score"": 7.269, ""pace_score"": 4.796, ""pedigree"": 0.986, ""running_style_proxy_score"": 7.275, ""track_experience_score"": 4.674, ""track_suit"": 4.674, ""trainer_score"": 3.97, ""training_fitness"": 7.528}"
225584,14.06.2026,4,Maiden,MAIDEN,MAIDEN,12,ok,"{""agf_score"": 23.741, ""degree_avg"": 4.365, ""distance_suit"": 2.739, ""form_trend"": 2.9, ""hp_score"": 27.755, ""pace_score"": 0.994, ""pedigree"": 3.751, ""running_style_proxy_score"": 0.281, ""track_experience_score"": 8.277, ""track_suit"": 8.277, ""trainer_score"": 0.17, ""training_fitness"": 5.595, ""weight_impact"": 11.155}"
225591,14.06.2026,4,Handikap 14/Dişi /H2,HANDIKAP,HANDIKAP14,14,ok,"{""degree_stability"": 14.423, ""degree_trend"": 5.778, ""distance_suit"": 17.138, ""form_trend"": 11.559, ""hp_score"": 9.55, ""pace_score"": 0.572, ""pedigree"": 4.827, ""running_style_proxy_score"": 9.067, ""training_degree_score"": 16.417, ""training_fitness"": 10.668}"
225597,14.06.2026,5,Handikap 15/DHÖW /H2,HANDIKAP,HANDIKAP15|Kum,10,ok,"{""age_score"": 8.127, ""bounce_score"": 15.849, ""degree_stability"": 14.532, ""handicap_class_transition_score"": 2.576, ""pedigree"": 3.544, ""track_experience_score"": 10.875, ""track_suit"": 10.875, ""trainer_score"": 21.895, ""training_degree_score"": 11.728}"
225598,14.06.2026,5,Handikap 15/DHÖW /H1,HANDIKAP,HANDIKAP15|Cim,9,ok,"{""bounce_score"": 12.801, ""degree_avg"": 23.686, ""form_trend"": 9.818, ""handicap_class_transition_score"": 2.078, ""handicap_efficiency_score"": 0.744, ""hp_score"": 2.382, ""pace_score"": 6.252, ""running_style_proxy_score"": 13.224, ""track_experience_score"": 9.961, ""track_suit"": 9.961, ""training_fitness"": 7.145, ""weight_impact"": 1.947}"
225587,14.06.2026,6,Handikap 16 /H2,HANDIKAP,HANDIKAP16|Kum,6,ok,"{""degree_stability"": 9.077, ""degree_trend"": 19.821, ""handicap_class_transition_score"": 11.896, ""handicap_efficiency_score"": 1.728, ""hp_score"": 40.4, ""jockey_score"": 9.289, ""training_fitness"": 7.789}"
225595,14.06.2026,6,G 2/DHT/Erkek,GRUP,GRUP,7,ok,"{""age_score"": 17.778, ""degree_trend"": 0.63, ""distance_suit"": 13.693, ""form_trend"": 5.506, ""hp_score"": 10.452, ""jockey_score"": 16.535, ""pace_score"": 3.996, ""running_style_proxy_score"": 7.681, ""track_experience_score"": 0.524, ""track_suit"": 0.524, ""trainer_score"": 13.569, ""training_degree_score"": 0.08, ""weight_impact"": 9.031}"
225585,14.06.2026,7,Maiden,MAIDEN,MAIDEN,12,ok,"{""agf_score"": 30.963, ""degree_avg"": 0.452, ""degree_stability"": 14.854, ""distance_suit"": 7.587, ""form_trend"": 8.982, ""hp_score"": 3.833, ""pace_score"": 3.405, ""running_style_proxy_score"": 14.27, ""track_experience_score"": 3.62, ""track_suit"": 3.62, ""training_degree_score"": 1.117, ""training_fitness"": 0.642, ""weight_impact"": 6.656}"
225594,14.06.2026,7,KV-8/DHÖW,KV,KV,3,ok,"{""degree_stability"": 43.037, ""form_trend"": 1.617, ""jockey_score"": 25.157, ""running_style_proxy_score"": 3.324, ""training_degree_score"": 26.864}"
225583,14.06.2026,8,ŞARTLI 1,SARTLI,SART1,11,ok,"{""agf_score"": 89.118, ""pedigree"": 6.254, ""training_fitness"": 4.628}"
225589,14.06.2026,8,Handikap 15/Dişi /H2,HANDIKAP,HANDIKAP15|Kum,16,ok,"{""bounce_score"": 15.565, ""degree_trend"": 27.851, ""handicap_efficiency_score"": 8.956, ""hp_score"": 16.047, ""training_degree_score"": 9.793, ""training_fitness"": 14.036, ""weight_impact"": 7.751}"
225592,14.06.2026,9,Handikap 15 /H1,HANDIKAP,HANDIKAP15|Cim,15,ok,"{""bounce_score"": 2.538, ""degree_trend"": 8.781, ""distance_suit"": 13.486, ""form_trend"": 9.961, ""handicap_class_transition_score"": 1.209, ""handicap_efficiency_score"": 1.478, ""hp_score"": 16.41, ""jockey_score"": 2.437, ""pace_score"": 3.692, ""running_style_proxy_score"": 6.577, ""track_experience_score"": 13.375, ""track_suit"": 11.221, ""trainer_score"": 1.888, ""training_degree_score"": 6.947}"
225609,15.06.2026,1,ŞARTLI 5,SARTLI,SART5,6,ok,"{""age_score"": 10.541, ""degree_avg"": 1.159, ""distance_suit"": 14.241, ""form_trend"": 7.322, ""hp_score"": 22.87, ""pace_score"": 2.635, ""pedigree"": 0.766, ""running_style_proxy_score"": 9.093, ""track_experience_score"": 13.956, ""track_suit"": 13.956, ""trainer_score"": 3.461}"
225599,15.06.2026,2,ŞARTLI 1/DHÖW/Dişi,SARTLI,SART1,13,ok,"{""agf_score"": 80.108, ""pedigree"": 10.398, ""trainer_score"": 4.936, ""training_fitness"": 4.558}"
225606,15.06.2026,3,ŞARTLI 4,SARTLI,SART4,4,ok,"{""bounce_score"": 7.088, ""degree_stability"": 50.992, ""degree_trend"": 20.028, ""running_style_proxy_score"": 6.035, ""trainer_score"": 12.211, ""weight_impact"": 3.645}"
225600,15.06.2026,4,ŞARTLI 1/DHÖW/Dişi,SARTLI,SART1,14,ok,"{""agf_score"": 81.267, ""pedigree"": 7.549, ""training_fitness"": 11.184}"
225610,15.06.2026,5,Handikap 15 /H2,HANDIKAP,HANDIKAP15|Cim,15,ok,"{""bounce_score"": 9.069, ""degree_stability"": 5.844, ""distance_suit"": 4.927, ""form_trend"": 17.362, ""handicap_class_transition_score"": 1.761, ""hp_score"": 8.338, ""jockey_score"": 1.786, ""pace_score"": 3.401, ""running_style_proxy_score"": 12.719, ""track_experience_score"": 4.139, ""track_suit"": 4.139, ""trainer_score"": 2.582, ""training_degree_score"": 19.2, ""training_fitness"": 4.733}"
225614,15.06.2026,6,KV-8/DHÖW,KV,KV,10,ok,"{""age_score"": 11.603, ""bounce_score"": 3.327, ""degree_trend"": 10.052, ""distance_suit"": 16.946, ""form_trend"": 4.001, ""hp_score"": 23.886, ""pace_score"": 2.048, ""pedigree"": 0.706, ""running_style_proxy_score"": 4.003, ""track_experience_score"": 7.879, ""track_suit"": 4.126, ""trainer_score"": 5.102, ""training_degree_score"": 0.51, ""weight_impact"": 5.811}"
225615,15.06.2026,7,ŞARTLI 4/DHÖW/Y1,SARTLI,SART4,11,ok,"{""age_score"": 4.182, ""bounce_score"": 14.552, ""degree_avg"": 6.236, ""degree_stability"": 8.614, ""degree_trend"": 0.355, ""distance_suit"": 5.864, ""form_trend"": 5.761, ""hp_score"": 13.746, ""jockey_score"": 0.836, ""pace_score"": 1.004, ""running_style_proxy_score"": 4.141, ""track_experience_score"": 12.207, ""track_suit"": 12.207, ""trainer_score"": 0.709, ""training_fitness"": 9.588}"
225601,15.06.2026,8,ŞARTLI 1/DHÖW/Dişi,SARTLI,SART1,13,ok,"{""agf_score"": 56.585, ""pedigree"": 6.514, ""trainer_score"": 15.585, ""training_fitness"": 21.317}"
225612,15.06.2026,9,Handikap 15/DHÖW /H2,HANDIKAP,HANDIKAP15|Cim,19,ok,"{""degree_avg"": 8.819, ""distance_suit"": 18.86, ""form_trend"": 14.67, ""handicap_class_transition_score"": 1.726, ""handicap_efficiency_score"": 0.288, ""hp_score"": 14.979, ""pace_score"": 4.613, ""running_style_proxy_score"": 13.056, ""track_experience_score"": 11.249, ""track_suit"": 9.44, ""trainer_score"": 2.299}"
225618,16.06.2026,1,Maiden/DHÖW,MAIDEN,MAIDEN,11,ok,"{""agf_score"": 18.592, ""bounce_score"": 9.293, ""degree_stability"": 12.641, ""distance_suit"": 15.426, ""distance_transition_score"": 5.854, ""form_trend"": 4.696, ""pedigree"": 2.311, ""running_style_proxy_score"": 4.08, ""surface_transition_score"": 9.184, ""track_experience_score"": 6.796, ""track_suit"": 4.225, ""trainer_score"": 2.884, ""training_degree_score"": 1.772, ""training_fitness"": 2.088, ""weight_impact"": 0.158}"
225627,16.06.2026,1,ŞARTLI 5,SARTLI,SART5,5,ok,"{""degree_avg"": 35.925, ""degree_trend"": 8.23, ""hp_score"": 19.956, ""jockey_score"": 9.65, ""running_style_proxy_score"": 3.095, ""surface_transition_score"": 0.546, ""track_experience_score"": 1.42, ""track_suit"": 1.42, ""trainer_score"": 2.021, ""training_fitness"": 17.735}"
225621,16.06.2026,2,SATIŞ 4,SATIS,SATIS,8,ok,"{""degree_trend"": 21.553, ""distance_suit"": 7.367, ""distance_transition_score"": 14.791, ""form_trend"": 4.181, ""jockey_score"": 1.739, ""pace_score"": 9.392, ""running_style_proxy_score"": 11.173, ""surface_transition_score"": 7.625, ""track_experience_score"": 11.089, ""track_suit"": 11.089}"
225625,16.06.2026,2,ŞARTLI 1,SARTLI,SART1,11,ok,"{""agf_score"": 40.449, ""pedigree"": 11.612, ""trainer_score"": 20.656, ""training_fitness"": 27.283}"
225623,16.06.2026,3,Handikap 16 /H2,HANDIKAP,HANDIKAP16|Kum,7,ok,"{""bounce_score"": 19.061, ""degree_avg"": 27.045, ""distance_suit"": 3.496, ""distance_transition_score"": 3.834, ""form_trend"": 3.965, ""handicap_class_transition_score"": 0.327, ""handicap_efficiency_score"": 2.723, ""hp_score"": 7.842, ""pedigree"": 0.131, ""running_style_proxy_score"": 3.377, ""surface_transition_score"": 3.006, ""track_experience_score"": 3.431, ""track_suit"": 3.431, ""trainer_score"": 9.901, ""training_fitness"": 8.43}"
225629,16.06.2026,3,Handikap 14 /H2,HANDIKAP,HANDIKAP14|Kum,12,ok,"{""age_score"": 3.477, ""degree_stability"": 12.59, ""distance_suit"": 8.867, ""distance_transition_score"": 7.881, ""form_trend"": 11.429, ""handicap_efficiency_score"": 4.907, ""hp_score"": 7.851, ""jockey_score"": 0.785, ""pace_score"": 3.323, ""pedigree"": 2.302, ""running_style_proxy_score"": 9.394, ""surface_transition_score"": 6.397, ""track_experience_score"": 3.982, ""track_suit"": 3.982, ""training_degree_score"": 5.924, ""training_fitness"": 3.905, ""weight_impact"": 3.006}"
225619,16.06.2026,4,Handikap 15 /H2,HANDIKAP,HANDIKAP15|Kum,10,ok,"{""bounce_score"": 7.394, ""degree_avg"": 29.589, ""degree_stability"": 6.367, ""distance_suit"": 10.598, ""form_trend"": 11.375, ""handicap_efficiency_score"": 0.203, ""jockey_score"": 1.83, ""pace_score"": 7.896, ""running_style_proxy_score"": 13.984, ""surface_transition_score"": 2.193, ""weight_impact"": 8.572}"
225626,16.06.2026,4,ŞARTLI 19,SARTLI,SARTLI,8,ok,"{""bounce_score"": 8.432, ""degree_stability"": 9.582, ""degree_trend"": 7.961, ""distance_suit"": 3.073, ""distance_transition_score"": 1.719, ""form_trend"": 4.829, ""hp_score"": 12.265, ""jockey_score"": 4.315, ""running_style_proxy_score"": 3.509, ""surface_transition_score"": 4.358, ""track_experience_score"": 3.953, ""track_suit"": 2.311, ""training_degree_score"": 23.155, ""training_fitness"": 7.799, ""weight_impact"": 2.738}"
225616,16.06.2026,5,Maiden/DHÖW,MAIDEN,MAIDEN,12,ok,"{""agf_score"": 23.969, ""bounce_score"": 0.991, ""degree_avg"": 6.721, ""degree_stability"": 5.335, ""distance_suit"": 5.771, ""distance_transition_score"": 5.257, ""form_trend"": 6.986, ""hp_score"": 30.603, ""jockey_score"": 0.793, ""running_style_proxy_score"": 2.11, ""surface_transition_score"": 7.028, ""track_experience_score"": 2.393, ""track_suit"": 2.046}"
225628,16.06.2026,5,ŞARTLI 4,SARTLI,SART4,7,ok,"{""age_score"": 23.172, ""degree_trend"": 0.348, ""distance_suit"": 1.361, ""distance_transition_score"": 2.583, ""form_trend"": 13.196, ""hp_score"": 32.651, ""pace_score"": 7.452, ""running_style_proxy_score"": 9.966, ""surface_transition_score"": 4.173, ""track_experience_score"": 1.222, ""track_suit"": 1.222, ""trainer_score"": 2.067, ""training_fitness"": 0.586}"
225622,16.06.2026,6,G 3,GRUP,GRUP,7,ok,"{""age_score"": 7.055, ""bounce_score"": 12.711, ""degree_avg"": 1.532, ""hp_score"": 26.361, ""jockey_score"": 10.875, ""surface_transition_score"": 12.358, ""track_experience_score"": 13.594, ""track_suit"": 10.416, ""training_degree_score"": 4.265, ""weight_impact"": 0.833}"
225630,16.06.2026,6,ŞARTLI 4/DHÖ,SARTLI,SART4,10,ok,"{""bounce_score"": 1.308, ""degree_avg"": 9.224, ""degree_trend"": 5.431, ""distance_suit"": 9.528, ""distance_transition_score"": 4.069, ""form_trend"": 5.523, ""hp_score"": 21.499, ""pace_score"": 0.436, ""pedigree"": 1.983, ""surface_transition_score"": 10.319, ""track_experience_score"": 9.362, ""track_suit"": 9.362, ""trainer_score"": 4.252, ""training_fitness"": 7.705}"
